id,apelido,clube,posicao,ultima_pontuacao,status,FD,G,CA,FC,FS,DD,GS,PP,SG,CV,FT,A,PE,RB,DP,I,FF,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12
54797,Túlio de Melo,Chapecoense,Atacante,0,Contundido,0,2,0,0,0,0,0,5,2,1,0,0,0,3,0,0,0,0,0.2,-0.9,-0.3,-0.3,0,0,1.7,0,0,0,0,7,5.2,4.27,4,3.69,3.69,3.69,3.75,3.43,3.38,3.38,3.38
37694,Henrique,Cruzeiro,Meia,6,Provável,0,6,0,0,0,9,0,15,1,1,0,1,0,7,0,0,2,0.5,0.1,0.3,3.5,-5.5,0,-1.9,0,0,0,0,6,8.13,6.13,5.53,6.25,3.98,3.98,3.77,3.77,3.77,3.77,3.77,4.88
70986,Léo Cittadini,Santos,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,2.62,2.62,2.62,2.62
37701,Léo Moura,Grêmio,Lateral,0,Contundido,0,6,0,1,0,5,0,11,2,1,3,0,0,2,0,0,0,4.3,5.2,0,8.9,5.7,0,0,0,0,0,0,0,9.41,10.41,10.41,11.87,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81
37688,Cícero,São Paulo,Meia,0,Nulo,0,7,0,2,0,1,0,12,3,0,0,0,0,11,0,0,2,0,2.1,-1.1,-0.6,-0.6,-3.2,-3.1,0.2,-0.5,0,0,0,11,8.95,7.46,6.95,6.42,5.4,4.83,5.14,4.87,4.87,4.87,4.87
52950,Victor,Atlético-MG,Goleiro,8,Provável,0,0,0,0,0,0,0,8,0,0,2,0,13,1,2,17,1,0.7,-1,5,15.1,13.7,1.7,1,-2,-1.8,0,3.7,8,9.69,6.84,7.83,11.53,12.99,11.31,10.97,10.12,9.79,9.79,10.5,11.53
53669,Lins,Ponte Preta,Atacante,-0.6,Nulo,0,9,0,1,1,4,0,22,2,2,0,0,0,16,0,0,0,0,1.1,4,0.8,0.3,0,3.6,-1.1,-0.5,-0.8,-2.2,-0.6,5,4.13,5.01,4.62,4.37,4.37,4.9,4.05,4,3.84,3.41,3.56
53731,Ferdinando,Avaí,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5
62024,Edimar,São Paulo,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5
61211,Carlos Cesar,Atlético-MG,Lateral,0,Contundido,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-0.7,0,0,0,0,0,0,0,0,0,0,0,4.46,4.46,4.46,4.46,4.46,4.46,4.46,4.46,4.46,4.46,4.46,4.46
61985,Airton,Botafogo,Meia,0,Contundido,0,4,0,0,0,3,0,7,0,0,0,0,0,3,0,0,0,0,1.9,0,1.6,0,0,0,0,0,0,0,0,7.07,6,6,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63
62086,Pará,Flamengo,Lateral,0,Nulo,0,5,0,1,1,3,0,18,1,0,4,0,0,12,0,0,0,0.2,4.7,3.7,4,1.1,-1.4,4.5,0,0,0,4.6,0,9.34,8.94,9.06,9.5,8.84,8.02,8.98,8.98,8.98,8.98,8.93,8.93
62047,Jean,Palmeiras,Lateral,0,Contundido,1,6,1,1,0,5,0,19,5,2,2,0,0,3,0,0,0,15.2,0,-2.4,0,0,0.8,0.4,1.7,8.1,0,0,0,19.24,19.24,16.51,16.51,16.51,14.95,14.38,14.33,15.59,15.59,15.59,15.59
61188,Gilberto,São Paulo,Atacante,0,Nulo,0,1,1,3,0,1,0,3,3,2,0,0,0,4,0,0,1,0.7,0,0,-2.6,0,8.4,1.9,-0.5,0,0,0,0,5.45,5.45,5.45,3.48,3.48,5.51,4.69,4.2,4.2,4.2,4.2,4.2
62129,Wellington,Vasco,Meia,-4.4,Provável,0,3,0,1,0,1,0,13,0,0,0,0,0,16,0,0,1,0,0,0,-4.6,0,-0.9,-1.4,0.1,0,0,0,-4.4,3,3,3,0.89,0.89,0.95,0.76,0.86,0.86,0.86,0.86,0.79
62104,Robinho,Cruzeiro,Meia,0,Nulo,0,4,1,1,0,8,0,39,7,3,0,0,0,5,0,0,2,0,0,0,-1.3,3.6,0,0,8.2,0,0.8,1.5,0,12,12,12,8.77,9.34,8.5,8.5,9.86,9.86,8.69,8.73,8.73
62121,Vanderlei,Santos,Goleiro,1.7,Provável,0,1,0,0,0,0,0,4,0,0,6,0,10,1,2,28,0,-3,26.7,1,-1,7.7,10.7,26,11,14.5,1,10.5,1.7,9.2,17.54,15.01,14.1,15.62,16.84,21.15,19.76,21.13,19.06,20.83,19.46
62128,Walter,Atlético-GO,Atacante,-0.6,Provável,0,10,1,2,0,1,0,24,5,3,0,0,0,10,0,0,1,10.5,-2.3,-0.4,-0.3,-1,0,0,0.1,0,0,0,-0.6,11.67,10.58,9.77,9.25,8.49,8.49,8.49,7.84,7.84,7.84,7.84,7.23
62009,Camilo,Botafogo,Meia,0.6,Nulo,0,6,0,0,0,1,0,11,5,2,0,0,0,3,0,0,0,-0.1,1.4,3.1,0,0,0,0,0,0,1.9,-1.5,0.6,14.78,11.38,11.07,11.07,11.07,11.07,11.07,11.07,11.07,9.66,8.88,9.11
62130,William Matheus,Coritiba,Lateral,-5.9,Suspenso,0,23,0,1,0,10,0,38,1,4,4,1,0,16,0,0,3,1.1,5.7,4.3,2.6,6.7,2.4,0,9,0.9,-2,-2.5,-5.9,5.02,6.49,7.13,7.24,8.43,7.93,7.93,9.32,8.12,7.45,7.07,6.11
63013,Marcos Rocha,Atlético-MG,Lateral,3.1,Provável,0,4,0,0,1,7,0,21,1,0,0,0,0,7,0,0,0,0,-0.9,7.6,0,0,0,0,0,0,0,0,3.1,14,9.83,11.33,11.33,11.33,11.33,11.33,11.33,11.33,11.33,11.33,9.99
62974,Werley,Coritiba,Zagueiro,0,Dúvida,0,4,0,0,0,11,0,28,5,1,5,0,0,7,0,0,0,3.5,-0.6,4.1,8.1,7.8,1.4,6.2,2.3,2.1,0.3,3.1,0,6.01,5.15,6.15,7.95,8.78,7.89,8.94,8.45,8.44,8.1,8.58,8.58
37792,Edinho,Coritiba,Meia,-1.5,Nulo,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3,0,0,0,0,0,-1.5,6,6,6,6,6,4.51,4.51,4.51,4.51,4.51,4.51,3.75
63058,Willian Farias,Vitória,Meia,5.1,Contundido,0,8,0,0,0,27,1,28,3,0,0,0,0,16,0,0,4,4.4,1.4,5.3,0,-0.7,3.9,0,4.1,7.9,-0.6,0.3,5.1,8.77,8.3,9.35,9.35,7.96,8.73,8.73,8.75,9.77,8.41,8.4,9.33
63110,Alan Ruschel,Chapecoense,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
63172,Paulão,Vasco,Zagueiro,-2.1,Suspenso,0,7,0,0,1,9,0,25,6,1,2,0,0,21,0,0,3,0,4.1,-1.7,-0.8,0.8,1.3,0.1,3.9,1.2,5.1,3.1,-2.1,6,6.18,4.76,4.44,4.48,4.53,4.21,4.98,4.62,5.49,5.33,4.39
63128,Douglas,São Paulo,Zagueiro,0,Nulo,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,4,4,4,4,4,3.28,3.28,3.28,3.28,3.28,3.28,3.28
63219,Luan,Atlético-MG,Atacante,0,Contundido,0,2,0,0,0,2,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.7,1.4,0.7,0,0,8,8,8,8,8,8,8,6.53,6.46,6.32,6.32,6.32
63177,Júnior Viçosa,Atlético-GO,Atacante,0,Nulo,0,4,0,4,0,0,0,7,4,4,0,0,0,2,0,0,0,1.2,0.5,0.6,-0.4,0.9,-1.1,0,0,2,0,0,0,5.8,4.81,4.5,4.08,4.13,3.57,3.57,3.57,3.85,3.85,3.85,3.85
63422,Jucilei,São Paulo,Meia,9.6,Provável,0,30,1,0,0,38,0,37,4,1,0,0,0,20,0,0,0,8.3,5,3.5,0.1,6.8,1.6,9.3,3.4,4.7,12.4,5.6,9.6,11.53,13.04,13,12.16,13.38,12.46,14.05,13.27,13.58,15.44,14.62,15.66
63000,Victor Ramos,Chapecoense,Zagueiro,-0.4,Provável,0,2,1,0,0,10,0,21,3,2,3,0,0,15,0,0,2,1.2,8.9,5,2.4,0.8,1.9,-0.3,0.5,7.3,0,0,-0.4,5.09,7.97,8.6,8.56,8.1,8.2,7.61,7.58,8.98,8.98,8.98,7.7
68693,Armero,Bahia,Lateral,-4.5,Contundido,0,0,0,2,0,3,0,19,1,2,1,1,0,11,0,0,1,0,-2.9,0,0,0,0,0,0.6,0,0,0.4,-4.5,5,2.38,2.38,2.38,2.38,2.38,2.38,2.03,2.03,2.03,1.94,0.91
62997,João Paulo,Avaí,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
68725,Diego Renan,Chapecoense,Lateral,0,Nulo,0,3,0,0,0,0,0,6,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0.9,-0.5,0,0,0,-2.7,0,7,7,7,7,7,5.58,5.12,5.12,5.12,5.12,4.21,4.21
63158,Moisés,Palmeiras,Meia,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10
61149,Lucca,Ponte Preta,Atacante,-0.5,Provável,1,40,7,4,1,13,0,32,10,8,0,0,0,13,0,0,1,13.9,0.9,17.2,9.7,2.1,14.8,3.1,4.6,9.1,11.2,8.4,-0.5,14.78,15.25,20.09,20.61,19.11,21.96,20.08,20.26,21.26,22.14,21.97,20.41
68690,André,Sport,Atacante,3.4,Provável,0,15,4,7,1,8,1,23,9,4,0,0,0,23,0,0,2,-1.1,0,26.3,-0.7,-0.2,9.2,-3,-0.2,6.2,2.6,3.5,3.4,3.47,3.47,11.5,8.33,8.02,10.13,7.92,8.09,9.34,8.92,9.15,9.26
68698,Bruno Silva,Botafogo,Meia,3.6,Provável,0,19,4,0,2,21,0,40,7,3,0,0,0,18,0,0,5,0.2,14.5,8.5,0.7,0,2.7,16,8.5,5.4,2.9,1.1,3.6,5.8,10.65,12,11,11,10.83,13.96,13.48,13.27,12.98,12.58,13.04
37770,Marcelo Grohe,Grêmio,Goleiro,0,Provável,0,0,0,0,0,0,0,2,0,0,6,1,7,0,0,2,1,4.7,0,0,5,-8,5,5,-3,5,0.7,0,0,11.81,10,10,10.35,7.01,8.96,9.18,7.59,8.94,8.26,8.26,8.26
68749,Everton Heleno,Atlético-GO,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,0,0,0,-0.5,0,0,0,0,0,,,,3,3,3,2.14,2.14,2.14,2.14,2.14,2.14
68744,Emerson Sheik,Ponte Preta,Atacante,1.2,Provável,0,26,0,0,1,4,0,18,4,2,0,0,0,10,0,0,4,0,0,0,-3.6,2.9,7.9,0,1,3.4,-1.6,0,1.2,6,6,6,3.48,4.44,5.9,5.9,4.92,5.44,4.53,4.53,4.86
62069,Maikon Leite,Bahia,Atacante,0,Contundido,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,3.54,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15
68745,Vecchio,Santos,Meia,0,Provável,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,,,,0,-1.3,0,0,0,0,0,0,0,,,,3,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
68822,Rafael Santos,Bahia,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
68758,Fernandinho,Grêmio,Atacante,3.6,Nulo,0,22,3,0,0,6,0,13,3,5,0,0,0,8,0,0,1,0,0,21.1,0,0,2.4,-0.9,1.2,13.1,1.4,0.5,3.6,6,6,11.8,11.8,11.8,10,9.14,9.31,11.87,10.2,9.93,10.49
68827,Renato Chaves,Fluminense,Zagueiro,0,Contundido,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,-1.3,0,0,0,0,0,0,0,0,0,0,0,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32
68773,Henrique Almeida,Coritiba,Atacante,0.3,Provável,0,23,2,10,1,13,1,33,12,9,0,0,0,13,0,0,1,11.8,2.7,6.9,1.7,2.2,8.4,3.5,2,0.1,0.9,11.6,0.3,13.3,14.35,15.57,14.79,14.45,15.79,15.01,14.64,14.09,14.07,16.16,14.37
71066,Mancuello,Flamengo,Meia,0,Nulo,0,2,1,1,0,4,0,6,2,2,0,0,0,3,0,0,0,0,0,9.3,0,4.3,1.8,0,0,0,0,0,0,7,7,8.44,8.44,8.18,7.81,7.81,7.81,7.81,7.81,7.81,7.81
68808,Nino Paraíba,Ponte Preta,Lateral,0.8,Provável,0,22,1,2,1,21,0,51,3,5,3,0,0,15,0,0,3,22.8,2,3.8,5.8,2.8,5.9,-2.9,0,11.2,-0.2,0,0.8,21.08,22.94,22.63,23.11,22.03,22.37,20.13,20.13,22.09,20.16,20.16,19.77
68834,Rithely,Sport,Meia,4.2,Provável,0,14,0,0,1,24,0,29,10,4,0,0,0,17,0,0,1,0,3.2,-1.6,0.6,7.8,3.2,11.3,5.4,3.5,0,7,4.2,12,10.17,8.33,8.19,9.76,9.24,11.2,10.68,10.51,10.51,11.24,10.99
68784,Júnior Dutra,Avaí,Atacante,13,Provável,0,9,1,0,1,2,2,12,4,2,0,0,0,3,0,0,0,2.4,0,0.5,3.8,0,0,0,0,0,3.5,4.4,13,6.65,6.65,5.6,6.42,6.42,6.42,6.42,6.42,6.42,6.15,6.48,8.49
54395,Elias,Atlético-MG,Meia,1.6,Provável,0,8,1,2,0,13,0,31,1,3,0,0,0,14,0,0,1,9.6,0.8,3.8,0,-1.6,-1.1,4.5,0,-1.2,0,2.1,1.6,16.69,15.35,15.31,15.31,13.21,12.59,13.34,12.39,11.85,11.85,12.05,11.93
55348,Luis Ricardo,Botafogo,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8
68770,Camacho,Corinthians,Meia,1.7,Nulo,0,2,0,0,0,4,0,6,1,0,0,0,0,2,0,0,0,0,0,0,-0.9,0,2.1,0,-0.3,2.9,-0.3,0.5,1.7,6,6,6,4.31,4.31,4.51,4.07,3.88,4.48,3.94,4.01,4.25
37851,Maicosuel,São Paulo,Meia,0,Contundido,0,7,0,0,0,3,0,1,1,3,0,0,0,1,0,0,0,1.7,1.7,1.2,2.7,4.2,0,0,0,0,0,0,0,6.86,6.25,5.97,6.39,6.88,6.88,6.88,6.88,6.88,6.88,6.88,6.88
37840,Gustavo,Avaí,Zagueiro,0,Nulo,0,2,0,2,0,1,0,4,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,-3.9,2.1,0,0,0,0,6,6,6,6,6,6,3.64,4.53,4.14,4.14,4.14,4.14
37934,Roger Bernardo,Atlético-MG,Meia,0,Nulo,0,7,0,1,0,7,0,14,0,0,0,0,0,9,0,0,1,,,,,,,,0,3.3,0.4,0.5,0,,,,,,,,7,6.93,6.26,5.99,5.99
60780,Vinícius Eutrópio,Chapecoense,Técnico,2,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2,,,,,,,,,,,8.82,7.88
37919,Luis Fabiano,Vasco,Atacante,1.4,Contundido,0,19,5,5,2,3,0,10,15,5,0,0,0,15,0,0,4,0.7,13.3,5.4,0,19.2,8.9,0,1.9,6.8,1.5,0,1.4,8.28,12.08,12.24,12.24,16.15,15.52,15.52,14.18,15.16,14.33,14.33,14.04
56102,João Paulo,Coritiba,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7
37984,Aranha,Ponte Preta,Goleiro,1.7,Provável,0,2,0,0,0,0,0,5,0,0,5,0,15,0,0,19,0,4.4,2,5,11,3.5,-4,-1,13.4,8.5,-4,11,1.7,9.48,9.09,9.92,12.36,11.46,9.61,9.55,12.53,12.36,10.13,12.86,11.49
60784,Rafael Carioca,Atlético-MG,Meia,3.6,Provável,0,16,0,0,0,16,0,19,0,0,0,0,0,12,0,0,4,-0.8,0.7,2.8,4.3,2.6,4.3,-1.4,0.8,-0.1,-1.3,0,3.6,7.92,5.86,6.08,6.78,6.63,7.16,6.02,6.24,5.97,5.61,5.61,6.37
38001,Anderson,Bahia,Goleiro,-2,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-2,0,0,0,-2,1,1,1,1,1,1,1,0.77,0.77,0.77,0.77,0.79
37798,Rafael Sobis,Cruzeiro,Atacante,-0.7,Provável,0,9,2,1,1,0,0,10,5,6,0,0,0,8,0,0,2,0,0,0,0,0,0,2.4,12.3,-1.1,11.5,-0.9,-0.7,13,13,13,13,13,13,10.5,12.72,10.53,13.03,10.98,10.82
60788,Marquinhos,Sport,Atacante,0,Nulo,0,2,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0,0,10,-0.6,0,0,0,-0.3,0,0,0,0,5,5,7.2,5.72,5.72,5.72,5.72,5.05,5.05,5.05,5.05,5.05
60802,Bruno Gallo,Vasco,Meia,0,Nulo,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,-0.6,0,0,0,0,0,0,0,0,0,0,0,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
38062,Lugano,São Paulo,Zagueiro,0,Nulo,0,2,0,0,0,4,0,12,3,1,1,0,0,11,0,0,2,0,2.2,0,0,0,0,0,0,2.3,-5.2,3.5,0,5,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.27,2.75,4.17,4.17
38021,Wendel,Ponte Preta,Meia,0.9,Provável,0,8,0,1,1,2,0,3,4,0,0,0,0,6,0,0,2,-0.1,-0.5,6.9,-2,0.9,2.7,0,0,0,-2,0,0.9,5.59,3.83,5.79,4.22,4.47,4.87,4.87,4.3,4.3,3.71,3.71,4.05
60787,Willians,Avaí,Atacante,8.1,Nulo,0,6,0,0,1,6,0,9,0,1,0,0,0,14,0,0,0,0,0,0,0.8,-2.1,-0.3,3,0,0,0,0,8.1,5,5,5,4.06,3.15,3.18,3.81,3.31,3.23,3.23,3.23,4.79
38067,Danilo,Corinthians,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5
68884,Klever,Atlético-GO,Goleiro,0,Nulo,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,-8.3,0,0,0,0,0,0,0,0,0,0,0,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71
60819,Dedé,Cruzeiro,Zagueiro,0,Contundido,0,2,0,0,0,2,0,12,0,0,2,0,0,1,0,0,0,6.2,-2.3,6.4,0,0,0,0,0,0,0,0,0,8.63,7.11,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86
38100,Durval,Sport,Zagueiro,0,Nulo,0,5,0,0,1,9,0,11,0,0,3,0,0,8,0,0,0,0,-0.3,1.4,2.2,6.1,0.6,8.3,9.8,-1,0,3.4,0,6,4.25,4.24,4.53,5.69,4.89,6.63,7.63,5.94,5.94,6.61,6.61
60853,Julio dos Santos,Vasco,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5
38109,Jefferson,Botafogo,Goleiro,17,Provável,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,17,9,9,9,9,9,9,9,9,9,9,9,10.64
72565,Luan,Avaí,Meia,-1.3,Suspenso,0,27,0,0,0,22,0,17,1,1,0,0,0,29,0,0,6,3.2,-1.2,7.7,3.8,2.3,1.9,0.4,0,1.6,0,2.6,-1.3,5.09,4.13,6.5,6.65,6.53,6.51,6.15,6.15,6.2,5.89,6.34,5.62
60859,Jael,Grêmio,Atacante,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5
55594,Xuxa,Ponte Preta,Meia,0,Nulo,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,-0.3,1.4,0,0,0,0,0,0,0,0,0,0,2.62,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44
60969,Patric,Vitória,Lateral,-1.1,Provável,0,8,0,3,0,13,0,47,6,3,2,0,0,17,0,0,2,3.2,0,0,-2,-1.6,0,5.8,6,3,-0.3,2.2,-1.1,8.63,8.63,8.63,6.47,5.86,5.86,6.96,7.39,7.09,6.5,6.89,6.26
38156,Artur Moraes,Chapecoense,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6
38229,Fábio Santos,Atlético-MG,Lateral,3.9,Provável,0,21,0,2,0,10,0,35,4,0,2,0,0,15,0,0,5,-2.9,0.5,-1.7,6.3,3,0,1.4,0.2,0.5,0,0.1,3.9,1.49,0.73,0.74,2.05,2.04,2.04,1.95,1.76,1.81,1.81,1.72,2.5
38225,Muriqui,Vasco,Atacante,0,Nulo,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.5,0,0,0,0,0,0,0,5,5,3.86,3.86,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56
38246,Robinho,Atlético-MG,Atacante,8,Provável,0,12,1,7,2,15,0,35,4,2,0,0,0,8,0,0,2,1.1,0,11.4,-1.3,5.1,1,1.6,3.9,1.1,0,0.4,8,17.75,17.75,17.4,14.98,15.67,14.68,14.39,14.7,14.1,14.1,13.58,15.03
38196,Maicon,Grêmio,Meia,0,Contundido,0,5,0,0,0,4,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,-0.3,4.6,0.8,0,-0.3,0,0,0,12,12,12,9.17,8.51,9.34,8.58,8.24,7.99,7.99,7.99,7.99
38287,Roger,Botafogo,Atacante,7.8,Provável,1,12,5,13,1,7,0,28,9,5,0,0,0,10,0,0,1,1.1,5.5,0,2.6,0.6,9.8,2.5,5.9,12.4,0.9,-0.3,7.8,5.73,6.92,6.92,6.79,6.3,8.48,7.54,8.39,10.19,8.53,8.2,9.78
38140,Fernando Prass,Palmeiras,Goleiro,0,Provável,0,1,0,0,0,0,0,4,0,0,4,0,12,0,0,23,0,10.7,7.5,-1,11,0.1,4,7,8,8,4,5,0,13.23,16.08,14.18,17.06,14.98,15.44,16.07,16.6,16.96,16.48,16.7,15.79
38138,Jô,Corinthians,Atacante,8.9,Provável,1,16,7,12,2,2,0,26,4,7,0,0,0,24,0,0,2,6.7,6,-0.8,12.4,12.3,2.7,-2.1,0.5,6.9,-3.4,3.8,8.9,8.28,10.63,9.28,12.78,14.12,12.83,11.57,11.69,12.92,11.05,12.14,13.32
38150,Marquinhos,Avaí,Meia,0,Dúvida,0,9,0,0,0,3,0,33,3,4,0,1,0,3,0,0,0,-1,1.8,0.4,-0.1,1,-5.4,0,0.1,2.5,0,0,0,4.95,4.11,3.67,3.39,3.47,1.83,1.83,2.32,2.81,2.81,2.81,2.81
94249,Lourency,Chapecoense,Atacante,2,Nulo,0,2,0,0,0,1,0,4,2,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,-2.8,0.7,2,3,3,3,3,3,3,3,3,3,1.73,2.23,2.52
95054,Júnior Ramos,Bahia,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
94288,Lima,Chapecoense,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
68887,Gum,Fluminense,Zagueiro,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7
68807,Neto Berola,Coritiba,Atacante,0,Nulo,0,4,1,2,1,3,0,10,2,0,0,0,0,5,0,0,1,13.9,-1.6,-1.4,0.5,0,0,0,0,0,0,1.6,0,12.66,12.61,11.36,11.14,11.14,11.14,11.14,9.78,9.78,9.78,9.62,9.62
94286,Perotti,Chapecoense,Atacante,0,Nulo,0,2,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,2,2,2,2,2,2,2,2,1.57,1.57,1.57,1.57
38162,Fred,Atlético-MG,Atacante,-1.3,Provável,0,22,4,4,1,2,1,20,6,2,0,0,0,17,0,0,1,6.3,1.8,2.3,-0.3,6.9,4.3,0,0,3.9,0,18.7,-1.3,21.43,18.28,17.19,15.99,16.98,16.56,16.56,16.56,15.8,15.8,18.77,15.6
38311,Márcio Araújo,Flamengo,Meia,7.5,Provável,0,19,0,0,0,25,0,22,3,0,0,0,0,12,0,0,1,6.2,0.1,1,2.8,-1.1,0,3.2,2.3,4,4,9.5,7.5,8.63,8.16,7.85,8.24,7.18,7.04,7.55,7.46,7.88,8.08,9.4,9.5
38277,Thiago Neves,Cruzeiro,Meia,9.9,Provável,0,19,5,2,1,6,0,35,7,12,0,0,0,10,0,0,1,0,0,8.4,-0.8,0.1,6.2,-0.2,18.2,0,11.7,9.6,9.9,20,20,17.81,15.76,14.95,15.89,14.45,18.28,18.28,17.99,18.06,18.54
38279,Wellington Paulista,Chapecoense,Atacante,1.4,Provável,0,15,3,3,0,2,1,24,9,10,0,0,0,15,0,0,2,6.7,0.3,7.2,9.5,0.6,3.5,2.8,1.4,-1,0.9,1.2,1.4,9.69,9.17,10.91,12.65,11.12,11.55,11.38,11.06,10.42,10.6,10.54,10.54
94583,Pedro,Fluminense,Atacante,1.2,Dúvida,0,3,1,0,0,2,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1.8,0,0,0,9.5,1.2,5,5,5,5,5,5,4.25,4.25,4.25,4.25,5.79,4.62
94854,César,Atlético-MG,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
